article_title,revision_id,article_quality,state,population,regional_division
"Rutherford, New Jersey",1173223720,FA,New Jersey,9261699,Northeast
"South Orange, New Jersey",1178276232,B,New Jersey,9261699,Northeast
"Dover, New Jersey",1178950954,B,New Jersey,9261699,Northeast
"Washington Township, Morris County, New Jersey",1178953964,FA,New Jersey,9261699,Northeast
"Delran Township, New Jersey",1178942670,FA,New Jersey,9261699,Northeast
"Dumont, New Jersey",1169221516,GA,New Jersey,9261699,Northeast
"Hopewell Township, Mercer County, New Jersey",1179045899,FA,New Jersey,9261699,Northeast
"Holmdel Township, New Jersey",1178947868,B,New Jersey,9261699,Northeast
"Weehawken, New Jersey",1177987866,B,New Jersey,9261699,Northeast
"Springfield Township, Union County, New Jersey",1178971048,FA,New Jersey,9261699,Northeast
"Denville Township, New Jersey",1178950919,B,New Jersey,9261699,Northeast
"Cinnaminson Township, New Jersey",1178942630,B,New Jersey,9261699,Northeast
"Madison, New Jersey",1178951177,B,New Jersey,9261699,Northeast
"New Milford, New Jersey",1165634313,GA,New Jersey,9261699,Northeast
"Wyckoff, New Jersey",1176487714,B,New Jersey,9261699,Northeast
"North Arlington, New Jersey",1177956634,FA,New Jersey,9261699,Northeast
"Franklin Township, Gloucester County, New Jersey",1176046180,GA,New Jersey,9261699,Northeast
"Readington Township, New Jersey",1176047462,B,New Jersey,9261699,Northeast
"South River, New Jersey",1178946148,B,New Jersey,9261699,Northeast
"Warren Township, New Jersey",1178961836,B,New Jersey,9261699,Northeast
"Pequannock Township, New Jersey",1178953761,FA,New Jersey,9261699,Northeast
"Clark, New Jersey",1178969953,B,New Jersey,9261699,Northeast
"Robbinsville Township, New Jersey",1179447535,GA,New Jersey,9261699,Northeast
"Tenafly, New Jersey",1175140396,FA,New Jersey,9261699,Northeast
"Haddon Township, New Jersey",1178279272,B,New Jersey,9261699,Northeast
"Phillipsburg, New Jersey",1176648350,FA,New Jersey,9261699,Northeast
"Mantua Township, New Jersey",1176045978,GA,New Jersey,9261699,Northeast
"Asbury Park, New Jersey",1179510562,B,New Jersey,9261699,Northeast
"Highland Park, New Jersey",1178944918,B,New Jersey,9261699,Northeast
"Metuchen, New Jersey",1178944985,B,New Jersey,9261699,Northeast
"Fairview, New Jersey",1176040975,B,New Jersey,9261699,Northeast
"Branchburg, New Jersey",1178961222,B,New Jersey,9261699,Northeast
"Ramsey, New Jersey",1179538926,B,New Jersey,9261699,Northeast
"Hammonton, New Jersey",1178926146,GA,New Jersey,9261699,Northeast
"Hanover Township, New Jersey",1178951026,B,New Jersey,9261699,Northeast
"Middlesex, New Jersey",1178945008,B,New Jersey,9261699,Northeast
"Verona, New Jersey",1176045836,B,New Jersey,9261699,Northeast
"Hopatcong, New Jersey",1178964068,FA,New Jersey,9261699,Northeast
"Edgewater, New Jersey",1179233250,B,New Jersey,9261699,Northeast
"Saddle Brook, New Jersey",1170010452,B,New Jersey,9261699,Northeast
"Collingswood, New Jersey",1176043477,B,New Jersey,9261699,Northeast
"Roselle Park, New Jersey",1178970951,FA,New Jersey,9261699,Northeast
"New Providence, New Jersey",1178970690,FA,New Jersey,9261699,Northeast
"Harrison Township, New Jersey",1176045943,GA,New Jersey,9261699,Northeast
"Eatontown, New Jersey",1178947501,GA,New Jersey,9261699,Northeast
"Clinton Township, New Jersey",1176047234,GA,New Jersey,9261699,Northeast
"Woodland Park, New Jersey",1178958928,GA,New Jersey,9261699,Northeast
"Little Falls, New Jersey",1178958266,FA,New Jersey,9261699,Northeast
"Berkeley Heights, New Jersey",1178966297,FA,New Jersey,9261699,Northeast
"Ridgefield Park, New Jersey",1176041366,FA,New Jersey,9261699,Northeast
"Cedar Grove, New Jersey",1178171325,B,New Jersey,9261699,Northeast
"Red Bank, New Jersey",1179128492,FA,New Jersey,9261699,Northeast
"Florence Township, New Jersey",1178942915,GA,New Jersey,9261699,Northeast
"Lumberton, New Jersey",1178942995,GA,New Jersey,9261699,Northeast
"Oakland, New Jersey",1170009688,B,New Jersey,9261699,Northeast
"Pennsville Township, New Jersey",1179504655,GA,New Jersey,9261699,Northeast
"Florham Park, New Jersey",1178951005,GA,New Jersey,9261699,Northeast
"Woolwich Township, New Jersey",1177183329,GA,New Jersey,9261699,Northeast
"Haddonfield, New Jersey",1178434655,B,New Jersey,9261699,Northeast
"Upper Township, New Jersey",1173236247,B,New Jersey,9261699,Northeast
"Freehold Borough, New Jersey",1178947686,B,New Jersey,9261699,Northeast
"Somerville, New Jersey",1178961778,FA,New Jersey,9261699,Northeast
"Glen Rock, New Jersey",1176041750,FA,New Jersey,9261699,Northeast
"Hasbrouck Heights, New Jersey",1179411249,FA,New Jersey,9261699,Northeast
"River Edge, New Jersey",1176041955,GA,New Jersey,9261699,Northeast
"Guttenberg, New Jersey",1177987490,GA,New Jersey,9261699,Northeast
"Bound Brook, New Jersey",1178961201,B,New Jersey,9261699,Northeast
"Wallington, New Jersey",1170011270,GA,New Jersey,9261699,Northeast
"Bordentown Township, New Jersey",1178942482,GA,New Jersey,9261699,Northeast
"Ringwood, New Jersey",1178958777,GA,New Jersey,9261699,Northeast
"Bellmawr, New Jersey",1169966684,GA,New Jersey,9261699,Northeast
"East Greenwich Township, New Jersey",1170353902,GA,New Jersey,9261699,Northeast
"Ridgefield, New Jersey",1179233270,B,New Jersey,9261699,Northeast
"Gloucester City, New Jersey",1170355547,B,New Jersey,9261699,Northeast
"Wanaque, New Jersey",1178958829,GA,New Jersey,9261699,Northeast
"Westwood, New Jersey",1178821418,B,New Jersey,9261699,Northeast
"Ocean City, New Jersey",1179239332,B,New Jersey,9261699,Northeast
"Pompton Lakes, New Jersey",1178958710,FA,New Jersey,9261699,Northeast
"East Hanover Township, New Jersey",1178950979,GA,New Jersey,9261699,Northeast
"Franklin Lakes, New Jersey",1176042510,B,New Jersey,9261699,Northeast
"Totowa, New Jersey",1178958808,B,New Jersey,9261699,Northeast
"West Caldwell, New Jersey",1174978485,B,New Jersey,9261699,Northeast
"Little Ferry, New Jersey",1176041803,FA,New Jersey,9261699,Northeast
"Chatham Township, New Jersey",1178950835,FA,New Jersey,9261699,Northeast
"Manville, New Jersey",1178961398,GA,New Jersey,9261699,Northeast
"Lincoln Park, New Jersey",1178951121,GA,New Jersey,9261699,Northeast
"Beachwood, New Jersey",1178954507,GA,New Jersey,9261699,Northeast
"Wantage Township, New Jersey",1178964941,GA,New Jersey,9261699,Northeast
"Pine Hill, New Jersey",1176043963,GA,New Jersey,9261699,Northeast
"Somers Point, New Jersey",1178926454,FA,New Jersey,9261699,Northeast
"Waterford Township, New Jersey",1178279269,GA,New Jersey,9261699,Northeast
"Millstone Township, New Jersey",1178948610,GA,New Jersey,9261699,Northeast
"Southampton Township, New Jersey",1178943923,GA,New Jersey,9261699,Northeast
"Hackettstown, New Jersey",1178124915,FA,New Jersey,9261699,Northeast
"Hillsdale, New Jersey",1166821592,FA,New Jersey,9261699,Northeast
"Wood-Ridge, New Jersey",1175147262,GA,New Jersey,9261699,Northeast
"Maywood, New Jersey",1176041844,FA,New Jersey,9261699,Northeast
"Waldwick, New Jersey",1176594910,B,New Jersey,9261699,Northeast
"East Rutherford, New Jersey",1177315419,B,New Jersey,9261699,Northeast
"Mount Holly, New Jersey",1178943191,B,New Jersey,9261699,Northeast
"Kinnelon, New Jersey",1178951104,FA,New Jersey,9261699,Northeast
"Woodbury, New Jersey",1170355605,B,New Jersey,9261699,Northeast
"Colts Neck Township, New Jersey",1178947288,B,New Jersey,9261699,Northeast
"River Vale, New Jersey",1173124420,B,New Jersey,9261699,Northeast
"Keansburg, New Jersey",1178947987,FA,New Jersey,9261699,Northeast
"Burlington, New Jersey",1178942509,B,New Jersey,9261699,Northeast
"Matawan, New Jersey",1178948458,FA,New Jersey,9261699,Northeast
"Chesterfield Township, New Jersey",1178942601,B,New Jersey,9261699,Northeast
"South Amboy, New Jersey",1178946053,B,New Jersey,9261699,Northeast
"Leonia, New Jersey",1179233264,FA,New Jersey,9261699,Northeast
"Washington Township, Bergen County, New Jersey",1178281821,B,New Jersey,9261699,Northeast
"Chatham Borough, New Jersey",1178950800,B,New Jersey,9261699,Northeast
"Ventnor City, New Jersey",1178926488,FA,New Jersey,9261699,Northeast
"Cresskill, New Jersey",1179233243,GA,New Jersey,9261699,Northeast
"Absecon, New Jersey",1178925366,GA,New Jersey,9261699,Northeast
"Westampton, New Jersey",1178944072,GA,New Jersey,9261699,Northeast
"Haledon, New Jersey",1178958191,GA,New Jersey,9261699,Northeast
"Caldwell, New Jersey",1176045686,B,New Jersey,9261699,Northeast
"Edgewater Park, New Jersey",1178942801,B,New Jersey,9261699,Northeast
"North Haledon, New Jersey",1178958293,GA,New Jersey,9261699,Northeast
"Mansfield Township, Burlington County, New Jersey",1178943018,FA,New Jersey,9261699,Northeast
"Park Ridge, New Jersey",1170010011,B,New Jersey,9261699,Northeast
"Ocean Township, Ocean County, New Jersey",1178955568,GA,New Jersey,9261699,Northeast
"Boonton, New Jersey",1178950699,FA,New Jersey,9261699,Northeast
"Clayton, New Jersey",1173504929,GA,New Jersey,9261699,Northeast
"Pitman, New Jersey",1176046044,FA,New Jersey,9261699,Northeast
"Bogota, New Jersey",1176041154,FA,New Jersey,9261699,Northeast
"Pittsgrove Township, New Jersey",1178960505,GA,New Jersey,9261699,Northeast
"Lopatcong Township, New Jersey",1169967991,GA,New Jersey,9261699,Northeast
"Audubon, New Jersey",1166937335,GA,New Jersey,9261699,Northeast
"Carneys Point Township, New Jersey",1178960242,GA,New Jersey,9261699,Northeast
"Long Hill Township, New Jersey",1178951143,GA,New Jersey,9261699,Northeast
"Closter, New Jersey",1179233236,B,New Jersey,9261699,Northeast
"West Long Branch, New Jersey",1178950230,GA,New Jersey,9261699,Northeast
"Montvale, New Jersey",1170146598,FA,New Jersey,9261699,Northeast
"Northfield, New Jersey",1178926317,GA,New Jersey,9261699,Northeast
"Kenilworth, New Jersey",1178970353,GA,New Jersey,9261699,Northeast
"Newton, New Jersey",1178964247,B,New Jersey,9261699,Northeast
"Upper Saddle River, New Jersey",1179329598,FA,New Jersey,9261699,Northeast
"Runnemede, New Jersey",1159234579,GA,New Jersey,9261699,Northeast
"Bedminster, New Jersey",1178961118,FA,New Jersey,9261699,Northeast
"Oradell, New Jersey",1176041916,B,New Jersey,9261699,Northeast
"Spotswood, New Jersey",1178946181,GA,New Jersey,9261699,Northeast
"Hardyston Township, New Jersey",1178964027,GA,New Jersey,9261699,Northeast
"Plumsted Township, New Jersey",1178955631,B,New Jersey,9261699,Northeast
"Butler, New Jersey",1178950742,GA,New Jersey,9261699,Northeast
"Byram Township, New Jersey",1178962809,FA,New Jersey,9261699,Northeast
"Riverside Township, New Jersey",1178943821,GA,New Jersey,9261699,Northeast
"North Hanover Township, New Jersey",1178943703,B,New Jersey,9261699,Northeast
"Bernardsville, New Jersey",1178961181,FA,New Jersey,9261699,Northeast
"Fairfield Township, Essex County, New Jersey",1178281820,GA,New Jersey,9261699,Northeast
"Raritan, New Jersey",1178961557,GA,New Jersey,9261699,Northeast
"Glen Ridge, New Jersey",1176045600,B,New Jersey,9261699,Northeast
"Mansfield Township, Warren County, New Jersey",1169967919,GA,New Jersey,9261699,Northeast
"Bloomingdale, New Jersey",1178958102,GA,New Jersey,9261699,Northeast
"Fanwood, New Jersey",1178970204,FA,New Jersey,9261699,Northeast
"Brigantine, New Jersey",1178925543,FA,New Jersey,9261699,Northeast
"Chester Township, New Jersey",1178950890,FA,New Jersey,9261699,Northeast
"Upper Deerfield Township, New Jersey",1174367957,GA,New Jersey,9261699,Northeast
"Dunellen, New Jersey",1178944656,GA,New Jersey,9261699,Northeast
"Haddon Heights, New Jersey",1171319298,GA,New Jersey,9261699,Northeast
"Berlin, New Jersey",1175907719,GA,New Jersey,9261699,Northeast
"Palmyra, New Jersey",1178943730,FA,New Jersey,9261699,Northeast
"Rumson, New Jersey",1178949926,B,New Jersey,9261699,Northeast
"Washington, New Jersey",1169967690,FA,New Jersey,9261699,Northeast
"Emerson, New Jersey",1173973385,GA,New Jersey,9261699,Northeast
"Green Brook Township, New Jersey",1178961334,GA,New Jersey,9261699,Northeast
"Upper Freehold Township, New Jersey",1178950162,GA,New Jersey,9261699,Northeast
"Wharton, New Jersey",1178953995,GA,New Jersey,9261699,Northeast
"Keyport, New Jersey",1178948019,B,New Jersey,9261699,Northeast
"Barrington, New Jersey",1170355221,GA,New Jersey,9261699,Northeast
"Milltown, New Jersey",1178945028,B,New Jersey,9261699,Northeast
"Buena Vista Township, New Jersey",1178925650,GA,New Jersey,9261699,Northeast
"Mountainside, New Jersey",1178970599,GA,New Jersey,9261699,Northeast
"Midland Park, New Jersey",1176042304,GA,New Jersey,9261699,Northeast
"Stratford, New Jersey",1176044007,GA,New Jersey,9261699,Northeast
"Linwood, New Jersey",1178926186,FA,New Jersey,9261699,Northeast
"Allendale, New Jersey",1176174862,GA,New Jersey,9261699,Northeast
"Tabernacle Township, New Jersey",1178944018,FA,New Jersey,9261699,Northeast
"North Caldwell, New Jersey",1176045798,B,New Jersey,9261699,Northeast
"Rockaway, New Jersey",1178953852,GA,New Jersey,9261699,Northeast
"Union Township, Hunterdon County, New Jersey",1172977554,B,New Jersey,9261699,Northeast
"Washington Township, Warren County, New Jersey",1169967538,GA,New Jersey,9261699,Northeast
"Shamong Township, New Jersey",1178943895,FA,New Jersey,9261699,Northeast
"Watchung, New Jersey",1178961862,B,New Jersey,9261699,Northeast
"Carlstadt, New Jersey",1166213365,GA,New Jersey,9261699,Northeast
"Prospect Park, New Jersey",1178958743,GA,New Jersey,9261699,Northeast
"New Hanover Township, New Jersey",1178943681,GA,New Jersey,9261699,Northeast
"Roseland, New Jersey",1164841508,B,New Jersey,9261699,Northeast
"Dennis Township, New Jersey",1173236282,GA,New Jersey,9261699,Northeast
"Fair Haven, New Jersey",1178947621,B,New Jersey,9261699,Northeast
"Maurice River Township, New Jersey",1174770805,GA,New Jersey,9261699,Northeast
"Paulsboro, New Jersey",1173724912,FA,New Jersey,9261699,Northeast
"Lebanon Township, New Jersey",1169969761,GA,New Jersey,9261699,Northeast
"Eastampton Township, New Jersey",1178942766,GA,New Jersey,9261699,Northeast
"Morris Plains, New Jersey",1178953390,GA,New Jersey,9261699,Northeast
"Oceanport, New Jersey",1178949562,FA,New Jersey,9261699,Northeast
"Little Silver, New Jersey",1178948131,B,New Jersey,9261699,Northeast
"Woodcliff Lake, New Jersey",1179409374,B,New Jersey,9261699,Northeast
"Hainesport Township, New Jersey",1178942952,B,New Jersey,9261699,Northeast
"Mendham Township, New Jersey",1178951242,FA,New Jersey,9261699,Northeast
"Logan Township, New Jersey",1170353583,B,New Jersey,9261699,Northeast
"Andover Township, New Jersey",1178962737,B,New Jersey,9261699,Northeast
"Manasquan, New Jersey",1178948311,GA,New Jersey,9261699,Northeast
"Mount Arlington, New Jersey",1178953576,GA,New Jersey,9261699,Northeast
"Belmar, New Jersey",1178947187,FA,New Jersey,9261699,Northeast
"Hightstown, New Jersey",1169108797,B,New Jersey,9261699,Northeast
"Old Tappan, New Jersey",1175278260,GA,New Jersey,9261699,Northeast
"Tewksbury Township, New Jersey",1176047613,FA,New Jersey,9261699,Northeast
"Berlin Township, New Jersey",1178279266,GA,New Jersey,9261699,Northeast
"Mullica Township, New Jersey",1178926273,GA,New Jersey,9261699,Northeast
"Rochelle Park, New Jersey",1177067930,GA,New Jersey,9261699,Northeast
"Jamesburg, New Jersey",1178944947,GA,New Jersey,9261699,Northeast
"Union Beach, New Jersey",1178950140,GA,New Jersey,9261699,Northeast
"Blairstown, New Jersey",1176413745,B,New Jersey,9261699,Northeast
"Norwood, New Jersey",1169964528,GA,New Jersey,9261699,Northeast
"Somerdale, New Jersey",1176043983,GA,New Jersey,9261699,Northeast
"Fairfield Township, Cumberland County, New Jersey",1176044896,B,New Jersey,9261699,Northeast
"Greenwich Township, Warren County, New Jersey",1177245011,B,New Jersey,9261699,Northeast
"Independence Township, New Jersey",1178645461,FA,New Jersey,9261699,Northeast
"Englewood Cliffs, New Jersey",1179006481,FA,New Jersey,9261699,Northeast
"Clementon, New Jersey",1176043699,GA,New Jersey,9261699,Northeast
"Allamuchy Township, New Jersey",1176414499,B,New Jersey,9261699,Northeast
"Margate City, New Jersey",1178926241,B,New Jersey,9261699,Northeast
"Frankford Township, New Jersey",1178962870,B,New Jersey,9261699,Northeast
"Salem, New Jersey",1178960558,B,New Jersey,9261699,Northeast
"Holland Township, New Jersey",1173795152,GA,New Jersey,9261699,Northeast
"Wildwood, New Jersey",1178002396,B,New Jersey,9261699,Northeast
"Brielle, New Jersey",1178947262,B,New Jersey,9261699,Northeast
"Demarest, New Jersey",1164953515,GA,New Jersey,9261699,Northeast
"Mendham Borough, New Jersey",1178951210,FA,New Jersey,9261699,Northeast
"Greenwich Township, Gloucester County, New Jersey",1169966861,GA,New Jersey,9261699,Northeast
"Franklin, New Jersey",1178962903,GA,New Jersey,9261699,Northeast
"Hampton Township, New Jersey",1178963743,B,New Jersey,9261699,Northeast
"Spring Lake Heights, New Jersey",1178950080,GA,New Jersey,9261699,Northeast
"Flemington, New Jersey",1176047324,B,New Jersey,9261699,Northeast
"South Bound Brook, New Jersey",1178961807,B,New Jersey,9261699,Northeast
"Penns Grove, New Jersey",1178960416,GA,New Jersey,9261699,Northeast
"Delanco Township, New Jersey",1178942649,GA,New Jersey,9261699,Northeast
"Alexandria Township, New Jersey",1173793699,GA,New Jersey,9261699,Northeast
"Point Pleasant Beach, New Jersey",1178955780,GA,New Jersey,9261699,Northeast
"Northvale, New Jersey",1178577560,B,New Jersey,9261699,Northeast
"Harrington Park, New Jersey",1173598216,GA,New Jersey,9261699,Northeast
