pageid,title,lastrevid,talkid,city,state,score_pred
132249,"Union Township, Crawford County, Pennsylvania",1172101841,11562235.0,Union Township,Crawford County,C
74821915,"Turbett Township, Juniata County, Pennsylvania",1175377504,74821916.0,Turbett Township,Juniata County,Stub
134089,"West Brownsville, Pennsylvania",1177227410,11822287.0,West Brownsville,Pennsylvania,C
132251,"Venango Township, Crawford County, Pennsylvania",1172101977,11562241.0,Venango Township,Crawford County,C
133156,"Penn Township, Lycoming County, Pennsylvania",1157450207,9996281.0,Penn Township,Lycoming County,GA
133555,"Greenwood Township, Perry County, Pennsylvania",1167128534,22483220.0,Greenwood Township,Perry County,B
133811,"Paint, Pennsylvania",1157448711,11364300.0,Paint,Pennsylvania,GA
74821961,"Terry Township, Bradford County, Pennsylvania",1175377994,74821962.0,Terry Township,Bradford County,Stub
133131,"Lewis Township, Lycoming County, Pennsylvania",1157438435,9996215.0,Lewis Township,Lycoming County,GA
74821963,"Southwest Madison Township, Perry County, Pennsylvania",1175378011,74821964.0,Southwest Madison Township,Perry County,Stub
132237,"Saegertown, Pennsylvania",1172104657,9610283.0,Saegertown,Pennsylvania,GA
133094,"Sugar Notch, Pennsylvania",1158106875,11804759.0,Sugar Notch,Pennsylvania,GA
74821946,"Toby Township, Clarion County, Pennsylvania",1175377834,74821947.0,Toby Township,Clarion County,Stub
131938,"New Bethlehem, Pennsylvania",1161964916,11261325.0,New Bethlehem,Pennsylvania,GA
133087,"Pringle, Pennsylvania",1176290833,11804748.0,Pringle,Pennsylvania,C
131558,"Trumbauersville, Pennsylvania",1176425721,10634631.0,Trumbauersville,Pennsylvania,C
133283,"Sugar Grove Township, Mercer County, Pennsylvania",1160605435,22718246.0,Sugar Grove Township,Mercer County,Start
131333,"Southampton Township, Bedford County, Pennsylvania",1157915584,22633502.0,Southampton Township,Bedford County,C
131770,"Howard Township, Centre County, Pennsylvania",1167156270,16114641.0,Howard Township,Centre County,C
133741,"Beavertown, Snyder County, Pennsylvania",1157349711,11209595.0,Beavertown,Snyder County,GA
133770,"Addison Township, Somerset County, Pennsylvania",1176483164,10764580.0,Addison Township,Somerset County,B
74850984,"Moreland Township, Lycoming County, Pennsylvania",1175956307,74850985.0,Moreland Township,Lycoming County,Stub
131494,"Warren Township, Bradford County, Pennsylvania",1167836202,14036939.0,Warren Township,Bradford County,C
133115,"Cogan House Township, Lycoming County, Pennsylvania",1098363007,9843936.0,Cogan House Township,Lycoming County,GA
131463,"Granville Township, Bradford County, Pennsylvania",1178623676,16112989.0,Granville Township,Bradford County,C
131346,"Bernville, Pennsylvania",1173397560,10395348.0,Bernville,Pennsylvania,GA
133560,"Liverpool, Pennsylvania",1171939194,10673682.0,Liverpool,Pennsylvania,C
131682,"Lilly, Pennsylvania",1143226738,11366723.0,Lilly,Pennsylvania,GA
131309,"Harrison Township, Bedford County, Pennsylvania",1173522660,22608721.0,Harrison Township,Bedford County,C
134056,"Hopewell Township, Washington County, Pennsylvania",1152769197,7057762.0,Hopewell Township,Washington County,C
132694,"Todd Township, Huntingdon County, Pennsylvania",1167683486,18067828.0,Todd Township,Huntingdon County,C
74670055,"Brooklyn Township, Susquehanna County, Pennsylvania",1172185936,74670056.0,Brooklyn Township,Susquehanna County,Stub
133123,"Franklin Township, Lycoming County, Pennsylvania",1157359350,9996194.0,Franklin Township,Lycoming County,GA
132137,"Millville, Pennsylvania",1156745066,11577894.0,Millville,Pennsylvania,C
131940,"Perry Township, Clarion County, Pennsylvania",1173892261,22623686.0,Perry Township,Clarion County,C
132051,"Crawford Township, Clinton County, Pennsylvania",1166819765,16114361.0,Crawford Township,Clinton County,C
131313,"Juniata Township, Bedford County, Pennsylvania",1149601773,22620317.0,Juniata Township,Bedford County,C
134242,"Goldsboro, Pennsylvania",1166799680,11440734.0,Goldsboro,Pennsylvania,GA
131498,"Windham Township, Bradford County, Pennsylvania",1169054632,16113211.0,Windham Township,Bradford County,Start
131344,"Bechtelsville, Pennsylvania",1173397518,3670567.0,Bechtelsville,Pennsylvania,C
131050,"Highland Township, Adams County, Pennsylvania",1167137068,19562228.0,Highland Township,Adams County,C
134231,"East Prospect, Pennsylvania",1177169417,11804400.0,East Prospect,Pennsylvania,C
131031,"Arendtsville, Pennsylvania",1157349196,11209569.0,Arendtsville,Pennsylvania,C
132811,"Mifflintown, Pennsylvania",1172375024,11441708.0,Mifflintown,Pennsylvania,GA
132442,"Rose Valley, Pennsylvania",1174368876,10533500.0,Rose Valley,Pennsylvania,C
131945,"Rimersburg, Pennsylvania",1169325937,11261336.0,Rimersburg,Pennsylvania,C
133751,"McClure, Pennsylvania",1176135348,11384119.0,McClure,Pennsylvania,C
132814,"Port Royal, Pennsylvania",1171956562,11441716.0,Port Royal,Pennsylvania,GA
132094,"Catawissa Township, Columbia County, Pennsylvania",1166692493,11577920.0,Catawissa Township,Columbia County,GA
131198,"Boggs Township, Armstrong County, Pennsylvania",1171045646,7042860.0,Boggs Township,Armstrong County,GA
133446,"Cooper Township, Montour County, Pennsylvania",1166758363,11210447.0,Cooper Township,Montour County,C
131916,"East Brady, Pennsylvania",1157356923,11261275.0,East Brady,Pennsylvania,GA
131238,"Washington Township, Armstrong County, Pennsylvania",1171889672,22654199.0,Washington Township,Armstrong County,GA
133494,"Stockertown, Pennsylvania",1172631148,6638107.0,Stockertown,Pennsylvania,GA
133631,"Barry Township, Pennsylvania",1172124661,16383316.0,Barry Township,Pennsylvania,Start
133854,"Franklin Township, Susquehanna County, Pennsylvania",1174221354,16518002.0,Franklin Township,Susquehanna County,C
132007,"Karthaus Township, Clearfield County, Pennsylvania",1167288536,19993467.0,Karthaus Township,Clearfield County,C
132664,"Henderson Township, Huntingdon County, Pennsylvania",1172541594,18067797.0,Henderson Township,Huntingdon County,C
133633,"Blythe Township, Pennsylvania",1172125638,16516744.0,Blythe Township,Pennsylvania,C
132657,"Clay Township, Huntingdon County, Pennsylvania",1166696643,16517344.0,Clay Township,Huntingdon County,Start
132085,"Beaver Township, Columbia County, Pennsylvania",1166536139,11577856.0,Beaver Township,Columbia County,C
133777,"Black Township, Somerset County, Pennsylvania",1176483239,10764589.0,Black Township,Somerset County,Start
131278,"Marion Township, Beaver County, Pennsylvania",1176760122,7057842.0,Marion Township,Beaver County,C
133193,"Mount Jewett, Pennsylvania",1157442043,11210063.0,Mount Jewett,Pennsylvania,GA
132167,"Sugarloaf Township, Columbia County, Pennsylvania",1167679060,11577864.0,Sugarloaf Township,Columbia County,C
131699,"South Fork, Pennsylvania",1158103802,11366781.0,South Fork,Pennsylvania,GA
132187,"East Fairfield Township, Crawford County, Pennsylvania",1172098300,11561306.0,East Fairfield Township,Crawford County,GA
131452,"Albany Township, Bradford County, Pennsylvania",1166384245,16110247.0,Albany Township,Bradford County,C
134064,"Midway, Washington County, Pennsylvania",1152769846,7057862.0,Midway,Washington County,C
133289,"Worth Township, Mercer County, Pennsylvania",1160608026,22846907.0,Worth Township,Mercer County,Start
134141,"Export, Pennsylvania",1157358289,7057673.0,Export,Pennsylvania,C
133735,"Adams Township, Snyder County, Pennsylvania",1166383354,16099805.0,Adams Township,Snyder County,C
131725,"Bowmanstown, Pennsylvania",1157350995,11575581.0,Bowmanstown,Pennsylvania,GA
74851072,"Mehoopany Township, Wyoming County, Pennsylvania",1175957348,74851073.0,Mehoopany Township,Wyoming County,Stub
131779,"Millheim, Pennsylvania",1157441362,11197210.0,Millheim,Pennsylvania,C
133180,"Ceres Township, McKean County, Pennsylvania",1166693916,11210029.0,Ceres Township,McKean County,Start
131608,"Harrisville, Pennsylvania",1177603608,7057745.0,Harrisville,Pennsylvania,C
133603,"Eulalia Township, Potter County, Pennsylvania",1166996673,16113315.0,Eulalia Township,Potter County,GA
131312,"Hyndman, Pennsylvania",1170740505,11383965.0,Hyndman,Pennsylvania,GA
132038,"Union Township, Clearfield County, Pennsylvania",1172264203,22483148.0,Union Township,Clearfield County,C
132837,"Elmhurst Township, Lackawanna County, Pennsylvania",1174273475,12845225.0,Elmhurst Township,Lackawanna County,C
133515,"Jackson Township, Northumberland County, Pennsylvania",1167178788,18448986.0,Jackson Township,Northumberland County,C
74828336,"Noxen Township, Wyoming County, Pennsylvania",1175502442,74828337.0,Noxen Township,Wyoming County,Stub
132174,"Beaver Township, Crawford County, Pennsylvania",1157000655,11561210.0,Beaver Township,Crawford County,GA
131607,"Harmony, Pennsylvania",1177600946,7057743.0,Harmony,Pennsylvania,C
133106,"Anthony Township, Lycoming County, Pennsylvania",1157348968,9996168.0,Anthony Township,Lycoming County,GA
133971,"Pleasantville, Venango County, Pennsylvania",1157452476,11262820.0,Pleasantville,Venango County,C
74821979,"Sweden Township, Potter County, Pennsylvania",1175378160,74821980.0,Sweden Township,Potter County,Stub
74821521,"West Finley Township, Washington County, Pennsylvania",1175372017,74821522.0,West Finley Township,Washington County,Stub
133815,"Rockwood, Pennsylvania",1169325334,11364309.0,Rockwood,Pennsylvania,GA
132640,"Richhill Township, Greene County, Pennsylvania",1167505369,18448286.0,Richhill Township,Greene County,GA
131946,"Salem Township, Clarion County, Pennsylvania",1158100742,22623728.0,Salem Township,Clarion County,C
133130,"Jordan Township, Lycoming County, Pennsylvania",1157437400,9996207.0,Jordan Township,Lycoming County,GA
74822182,"Sharon Township, Potter County, Pennsylvania",1175380107,74822183.0,Sharon Township,Potter County,Stub
131972,"Chester Hill, Pennsylvania",1157354514,11248388.0,Chester Hill,Pennsylvania,C
131232,"Rural Valley, Pennsylvania",1171726527,11442165.0,Rural Valley,Pennsylvania,C
131710,"Washington Township, Cambria County, Pennsylvania",1173137669,22654287.0,Washington Township,Cambria County,C
131554,"Silverdale, Pennsylvania",1169753732,10634626.0,Silverdale,Pennsylvania,C
132555,"Smithfield, Pennsylvania",1158103220,25707992.0,Smithfield,Pennsylvania,C
133946,"New Berlin, Pennsylvania",1165885324,11441366.0,New Berlin,Pennsylvania,GA
131637,"Venango Township, Butler County, Pennsylvania",1177960929,22654135.0,Venango Township,Butler County,C
132667,"Jackson Township, Huntingdon County, Pennsylvania",1167178700,18067788.0,Jackson Township,Huntingdon County,C
131552,"Riegelsville, Pennsylvania",1169325216,10634614.0,Riegelsville,Pennsylvania,C
132743,"Saltsburg, Pennsylvania",1164362148,5890285.0,Saltsburg,Pennsylvania,C
133802,"Middlecreek Township, Somerset County, Pennsylvania",1179525863,10764677.0,Middlecreek Township,Somerset County,B
131802,"Taylor Township, Centre County, Pennsylvania",1167681261,16119244.0,Taylor Township,Centre County,C
131724,"Beaver Meadows, Pennsylvania",1157349668,1973297.0,Beaver Meadows,Pennsylvania,GA
132049,"Chapman Township, Clinton County, Pennsylvania",1166694331,16114350.0,Chapman Township,Clinton County,C
133284,"West Middlesex, Pennsylvania",1169338217,11261786.0,West Middlesex,Pennsylvania,GA
74822021,"Spruce Hill Township, Juniata County, Pennsylvania",1175378610,74822022.0,Spruce Hill Township,Juniata County,Stub
133647,"East Norwegian Township, Schuylkill County, Pennsylvania",1166991051,16517806.0,East Norwegian Township,Schuylkill County,Start
133666,"Hubley Township, Schuylkill County, Pennsylvania",1167156613,18447775.0,Hubley Township,Schuylkill County,C
132786,"Union Township, Jefferson County, Pennsylvania",1173811547,16372245.0,Union Township,Jefferson County,C
133878,"New Milford, Pennsylvania",1152771900,11384070.0,New Milford,Pennsylvania,C
133955,"Clinton Township, Venango County, Pennsylvania",1166754926,16517470.0,Clinton Township,Venango County,C
133968,"Oil Creek Township, Venango County, Pennsylvania",1171907745,22629988.0,Oil Creek Township,Venango County,Start
131653,"Carrolltown, Pennsylvania",1157351990,11366532.0,Carrolltown,Pennsylvania,GA
132793,"Beale Township, Pennsylvania",1172124694,16114458.0,Beale Township,Pennsylvania,C
132359,"Halifax, Pennsylvania",1132680238,16518480.0,Halifax,Pennsylvania,C
131225,"Parker, Pennsylvania",1171551859,11441909.0,Parker,Pennsylvania,C
133866,"Jackson Township, Susquehanna County, Pennsylvania",1174221527,22483368.0,Jackson Township,Susquehanna County,C
134171,"North Irwin, Pennsylvania",1157445840,11805123.0,North Irwin,Pennsylvania,Start
134007,"Spring Creek Township, Warren County, Pennsylvania",1173805082,11562462.0,Spring Creek Township,Warren County,C
133092,"Shickshinny, Pennsylvania",1173980666,11804754.0,Shickshinny,Pennsylvania,GA
74821244,"Wolf Creek Township, Mercer County, Pennsylvania",1175369395,74821245.0,Wolf Creek Township,Mercer County,Stub
134218,"Windham Township, Wyoming County, Pennsylvania",1174271218,10448191.0,Windham Township,Wyoming County,C
133869,"Lathrop Township, Susquehanna County, Pennsylvania",1176606942,22483382.0,Lathrop Township,Susquehanna County,C
131069,"York Springs, Pennsylvania",1153719558,11210000.0,York Springs,Pennsylvania,GA
131045,"Freedom Township, Adams County, Pennsylvania",1167017840,16518041.0,Freedom Township,Adams County,Start
131495,"Wells Township, Bradford County, Pennsylvania",1167839049,16113192.0,Wells Township,Bradford County,C
131807,"Worth Township, Centre County, Pennsylvania",1167844354,16119303.0,Worth Township,Centre County,C
131714,"White Township, Cambria County, Pennsylvania",1166623805,22654303.0,White Township,Cambria County,C
133182,"Eldred, Pennsylvania",1157357605,11210037.0,Eldred,Pennsylvania,C
134035,"Claysville, Pennsylvania",1169070400,7042937.0,Claysville,Pennsylvania,C
134109,"Manchester Township, Wayne County, Pennsylvania",1167333934,8551880.0,Manchester Township,Wayne County,C
132072,"Logan Township, Clinton County, Pennsylvania",1167320925,16114413.0,Logan Township,Clinton County,C
74821519,"West Marlborough Township, Chester County, Pennsylvania",1175372011,74821520.0,West Marlborough Township,Chester County,Stub
132086,"Benton, Columbia County, Pennsylvania",1178739276,11577868.0,Benton,Columbia County,C
131167,"Sewickley Heights, Pennsylvania",1174347742,11821567.0,Sewickley Heights,Pennsylvania,GA
74822246,"Rutland Township, Tioga County, Pennsylvania",1175380816,74822247.0,Rutland Township,Tioga County,Stub
132635,"Morris Township, Greene County, Pennsylvania",1157441663,18448297.0,Morris Township,Greene County,C
131216,"Madison Township, Armstrong County, Pennsylvania",1171465504,7057830.0,Madison Township,Armstrong County,GA
74822431,"Plain Grove Township, Lawrence County, Pennsylvania",1175383308,74822432.0,Plain Grove Township,Lawrence County,Stub
132607,"Brush Creek Township, Fulton County, Pennsylvania",1166635576,11383611.0,Brush Creek Township,Fulton County,C
133708,"Ringtown, Pennsylvania",1179012823,11574548.0,Ringtown,Pennsylvania,C
133973,"Polk, Pennsylvania",1174375212,11262824.0,Polk,Pennsylvania,C
134076,"Roscoe, Pennsylvania",1169324038,11442185.0,Roscoe,Pennsylvania,C
134172,"Oklahoma, Pennsylvania",1157447639,11805309.0,Oklahoma,Pennsylvania,C
74822010,"Steuben Township, Crawford County, Pennsylvania",1175378532,74822011.0,Steuben Township,Crawford County,Stub
133605,"Genesee Township, Potter County, Pennsylvania",1173173526,16113320.0,Genesee Township,Potter County,Start
131090,"Chalfant, Pennsylvania",1177084984,7042899.0,Chalfant,Pennsylvania,C
131458,"Burlington Township, Bradford County, Pennsylvania",1176777842,16112950.0,Burlington Township,Bradford County,Start
132443,"Rutledge, Pennsylvania",1171418255,10533503.0,Rutledge,Pennsylvania,C
