index,title,lastrevid,score_pred,state
11802,"Hamilton, Missouri",1178971375,GA,Missouri
11803,"Hanley Hills, Missouri",1167132424,C,Missouri
11804,"Hannibal, Missouri",1178827856,GA,Missouri
11805,"Hardin, Missouri",1165749202,C,Missouri
11806,"Harris, Missouri",1165749276,GA,Missouri
11807,"Harrisburg, Missouri",1167133538,GA,Missouri
11808,"Harrisonville, Missouri",1166486434,GA,Missouri
11809,"Hartsburg, Missouri",1167134043,C,Missouri
11810,"Hartville, Missouri",1152539442,GA,Missouri
11811,"Harwood, Missouri",1167134180,GA,Missouri
11812,"Hawk Point, Missouri",1165749455,GA,Missouri
11813,"Hayti, Missouri",1174937070,C,Missouri
11814,"Hayti Heights, Missouri",1165749506,C,Missouri
11815,"Haywood City, Missouri",1167134900,Start,Missouri
11816,"Hazelwood, Missouri",1177709380,GA,Missouri
11817,"Henrietta, Missouri",1165749752,C,Missouri
11818,"Herculaneum, Missouri",1172035248,C,Missouri
11819,"Hermann, Missouri",1177509298,GA,Missouri
11820,"Hermitage, Missouri",1165749808,GA,Missouri
11821,"Higbee, Missouri",1165749934,C,Missouri
11822,"Higginsville, Missouri",1159462571,C,Missouri
11823,"High Hill, Missouri",1165749956,GA,Missouri
11824,"Highlandville, Missouri",1165750012,C,Missouri
11825,"Hillsboro, Missouri",1165750063,C,Missouri
11826,"Hillsdale, Missouri",1168147105,C,Missouri
11827,"Hoberg, Missouri",1167154088,C,Missouri
11828,"Holcomb, Missouri",1165750190,GA,Missouri
11829,"Holden, Missouri",1165750194,GA,Missouri
11830,"Holland, Missouri",1165750213,C,Missouri
11831,"Holliday, Missouri",1167154463,C,Missouri
11832,"Hollister, Missouri",1166485124,C,Missouri
11833,"Holt, Missouri",1165750269,GA,Missouri
11834,"Holts Summit, Missouri",1165750278,C,Missouri
11835,"Homestead, Missouri",1167155061,Start,Missouri
11836,"Homestown, Missouri",1165750313,C,Missouri
11837,"Hopkins, Missouri",1165750370,GA,Missouri
11838,"Hornersville, Missouri",1165750407,C,Missouri
11839,"Houston, Missouri",1165750468,GA,Missouri
11840,"Houstonia, Missouri",1165750474,GA,Missouri
11841,"Howardville, Missouri",1177896306,GA,Missouri
11842,"Hughesville, Missouri",1167156822,C,Missouri
11843,"Humansville, Missouri",1166486674,C,Missouri
11844,"Hume, Missouri",1165750596,C,Missouri
11845,"Humphreys, Missouri",1167176187,GA,Missouri
11846,"Hunnewell, Missouri",1165750611,C,Missouri
11847,"Huntleigh, Missouri",1165750650,C,Missouri
11848,"Huntsville, Missouri",1165750654,GA,Missouri
11849,"Hurdland, Missouri",1165750660,GA,Missouri
11850,"Hurley, Missouri",1165750666,C,Missouri
11851,"Iatan, Missouri",1167176743,GA,Missouri
11852,"Iberia, Missouri",1165750745,C,Missouri
11853,"Independence, Missouri",1177684886,B,Missouri
11854,"Indian Point, Missouri",1167177333,C,Missouri
11855,"Innsbrook, Missouri",1111381893,C,Missouri
11856,"Ionia, Missouri",1167177715,C,Missouri
11857,"Irena, Missouri",1174710219,C,Missouri
11858,"Iron Mountain Lake, Missouri",1165750899,Start,Missouri
11859,"Irondale, Missouri",1165750909,C,Missouri
11860,"Ironton, Missouri",1165750916,C,Missouri
11861,"Jackson, Missouri",1175497154,GA,Missouri
11862,"Jacksonville, Missouri",1171917161,C,Missouri
11863,"Jameson, Missouri",1167179144,C,Missouri
11864,"Jamesport, Missouri",1165751043,C,Missouri
11865,"Jamestown, Missouri",1167179177,C,Missouri
11866,"Jasper, Missouri",1165751091,C,Missouri
11867,"Jefferson City, Missouri",1176449883,C,Missouri
11868,"Jennings, Missouri",1165751175,C,Missouri
11869,"Jerico Springs, Missouri",1167180073,C,Missouri
11870,"Jonesburg, Missouri",1165751314,C,Missouri
11871,"Joplin, Missouri",1175496898,B,Missouri
11872,"Josephville, Missouri",1167338059,C,Missouri
11873,"Junction City, Missouri",1167287864,Start,Missouri
11874,"Kahoka, Missouri",1165751816,C,Missouri
11875,"Kansas City, Missouri",1179358470,B,Missouri
11876,"Kearney, Missouri",1174555871,GA,Missouri
11877,"Kelso, Missouri",1167289315,C,Missouri
11878,"Kennett, Missouri",1157885792,GA,Missouri
11879,"Keytesville, Missouri",1165752154,GA,Missouri
11880,"Kidder, Missouri",1165752161,C,Missouri
11881,"Kimberling City, Missouri",1165752199,C,Missouri
11882,"Kimmswick, Missouri",1165752211,C,Missouri
11883,"King City, Missouri",1165752227,GA,Missouri
11884,"Kingdom City, Missouri",1167290520,GA,Missouri
11885,"Kingston, Missouri",1165752260,C,Missouri
11886,"Kingsville, Missouri",1165752270,GA,Missouri
11887,"Kinloch, Missouri",1165752282,C,Missouri
11888,"Kirbyville, Missouri",1167290943,C,Missouri
11889,"Kirksville, Missouri",1178305770,B,Missouri
11890,"Kirkwood, Missouri",1177503477,C,Missouri
11891,"Knob Noster, Missouri",1152540384,C,Missouri
11892,"Knox City, Missouri",1168967667,C,Missouri
11893,"Koshkonong, Missouri",1165752390,C,Missouri
11894,"La Belle, Missouri",1165752466,C,Missouri
11895,"La Due, Missouri",1167292100,C,Missouri
11896,"La Grange, Missouri",1165752492,C,Missouri
11897,"La Monte, Missouri",1165752519,C,Missouri
11898,"La Plata, Missouri",1171392232,GA,Missouri
11899,"La Russell, Missouri",1177969454,C,Missouri
11900,"Laclede, Missouri",1165752604,C,Missouri
11901,"Laddonia, Missouri",1173862501,C,Missouri
11902,"Ladue, Missouri",1178572440,C,Missouri
11903,"Lake Annette, Missouri",1165752661,Start,Missouri
11904,"Lake Lafayette, Missouri",1165752712,Start,Missouri
11905,"Lake Lotawana, Missouri",1165752727,GA,Missouri
11906,"Lake Mykee Town, Missouri",1177825779,C,Missouri
11907,"Lake Ozark, Missouri",1169708181,C,Missouri
11908,"Lake St. Louis, Missouri",1168658221,C,Missouri
11909,"Lake Tapawingo, Missouri",1179439415,C,Missouri
11910,"Lake Waukomis, Missouri",1168931417,Start,Missouri
11911,"Lake Winnebago, Missouri",1165752803,C,Missouri
11912,"Lakeshire, Missouri",1165752839,Start,Missouri
11913,"Lakeside, Missouri",1177440720,C,Missouri
11914,"Lamar, Missouri",1172277272,C,Missouri
11915,"Lamar Heights, Missouri",1165752876,Start,Missouri
11916,"Lambert, Missouri",1167294600,Start,Missouri
11917,"Lanagan, Missouri",1165752924,C,Missouri
11918,"Lancaster, Missouri",1165752935,C,Missouri
11919,"Laredo, Missouri",1171661957,C,Missouri
11920,"Lathrop, Missouri",1176606614,GA,Missouri
11921,"Laurie, Missouri",1165889398,C,Missouri
11922,"Lawson, Missouri",1175276469,C,Missouri
11923,"Leadington, Missouri",1165889632,C,Missouri
11924,"Leadwood, Missouri",1165889648,C,Missouri
11925,"Leasburg, Missouri",1167296138,C,Missouri
11926,"Leawood, Missouri",1167296202,Start,Missouri
11927,"Lebanon, Missouri",1165889771,C,Missouri
11928,"Lees Summit, Missouri",344524289,Stub,Missouri
11929,"Leeton, Missouri",1165889834,C,Missouri
11930,"Leonard, Missouri",1167316078,C,Missouri
11931,"Leslie, Missouri",1178591872,C,Missouri
11932,"Levasy, Missouri",1165890040,Start,Missouri
11933,"Lewis and Clark Village, Missouri",1167316515,Start,Missouri
11934,"Lewistown, Missouri",1165890091,C,Missouri
11935,"Lexington, Missouri",1166623971,C,Missouri
11936,"Liberal, Missouri",1165890205,C,Missouri
11937,"Liberty, Missouri",1172573131,C,Missouri
11938,"Licking, Missouri",1165890260,GA,Missouri
11939,"Lilbourn, Missouri",1165890294,C,Missouri
11940,"Lincoln, Missouri",1165890338,C,Missouri
11941,"Linn, Missouri",1165890491,GA,Missouri
11942,"Linn Creek, Missouri",1165890472,GA,Missouri
11943,"Linneus, Missouri",1171954370,C,Missouri
11944,"Lithium, Missouri",1166529881,C,Missouri
11945,"Livonia, Missouri",1151596279,C,Missouri
11946,"Loch Lloyd, Missouri",1167320299,C,Missouri
11947,"Lock Springs, Missouri",1167320341,C,Missouri
11948,"Lockwood, Missouri",1165891157,C,Missouri
11949,"Lohman, Missouri",1165891199,C,Missouri
11950,"Loma Linda, Missouri",1167321222,C,Missouri
11951,"Lone Jack, Missouri",1165891226,C,Missouri
11952,"Longtown, Missouri",1167321674,GA,Missouri
11953,"Louisburg, Missouri",1172641476,C,Missouri
11954,"Louisiana, Missouri",1177685219,C,Missouri
11955,"Lowry City, Missouri",1165891512,C,Missouri
11956,"Lucerne, Missouri",1167323355,GA,Missouri
11957,"Ludlow, Missouri",1167323513,C,Missouri
11958,"Lupus, Missouri",1165891620,C,Missouri
11959,"Luray, Missouri",1167323707,C,Missouri
11960,"Mackenzie, Missouri",1177826230,C,Missouri
11961,"Macks Creek, Missouri",1155751714,GA,Missouri
11962,"Macon, Missouri",1165891751,GA,Missouri
11963,"Madison, Missouri",1165891790,C,Missouri
11964,"Maitland, Missouri",1165891861,GA,Missouri
11965,"Malden, Missouri",1165891882,GA,Missouri
11966,"Malta Bend, Missouri",1165891896,GA,Missouri
11967,"Manchester, Missouri",1165891940,GA,Missouri
11968,"Mansfield, Missouri",1177376169,C,Missouri
11969,"Maplewood, Missouri",1165892114,C,Missouri
11970,"Marble Hill, Missouri",1165892137,C,Missouri
11971,"Marceline, Missouri",1177713692,C,Missouri
11972,"Marionville, Missouri",1165892273,C,Missouri
11973,"Marlborough, Missouri",1167335346,C,Missouri
11974,"Marquand, Missouri",1165892382,GA,Missouri
11975,"Marshall, Missouri",1165892431,GA,Missouri
11976,"Marshfield, Missouri",1165892446,C,Missouri
11977,"Marston, Missouri",1165892464,C,Missouri
11978,"Marthasville, Missouri",1165892485,C,Missouri
11979,"Martinsburg, Missouri",1165892517,C,Missouri
11980,"Maryland Heights, Missouri",1165892545,C,Missouri
11981,"Maryville, Missouri",1170208142,B,Missouri
11982,"Matthews, Missouri",1165892614,C,Missouri
11983,"Maysville, Missouri",1165892690,C,Missouri
11984,"Mayview, Missouri",1165892692,C,Missouri
11985,"McBaine, Missouri",1167336925,C,Missouri
11986,"McCord Bend, Missouri",1167340531,C,Missouri
11987,"McFall, Missouri",1165892789,C,Missouri
11988,"McKittrick, Missouri",1165892852,C,Missouri
11989,"Meadville, Missouri",1169910178,C,Missouri
11990,"Memphis, Missouri",1165893133,GA,Missouri
11991,"Mendon, Missouri",1165893160,GA,Missouri
11992,"Mercer, Missouri",1165893222,C,Missouri
11993,"Merriam Woods, Missouri",1176597890,C,Missouri
11994,"Merwin, Missouri",1167342264,C,Missouri
11995,"Meta, Missouri",1165893270,C,Missouri
11996,"Mexico, Missouri",1163294874,GA,Missouri
11997,"Miami, Missouri",1165893297,C,Missouri
11998,"Middletown, Missouri",1165893339,C,Missouri
11999,"Milan, Missouri",1165893437,GA,Missouri
12000,"Milford, Missouri",1167343572,C,Missouri
12001,"Mill Spring, Missouri",1167343671,GA,Missouri
12002,"Millard, Missouri",1167343696,C,Missouri
12003,"Miller, Missouri",1165893518,C,Missouri
12004,"Milo, Missouri",1167344203,GA,Missouri
12005,"Mindenmines, Missouri",1165893639,C,Missouri
12006,"Miner, Missouri",1165893642,C,Missouri
12007,"Mineral Point, Missouri",1167344455,GA,Missouri
12008,"Miramiguoa Park, Missouri",1167344795,Start,Missouri
12009,"Missouri City, Missouri",1165893764,C,Missouri
12010,"Moberly, Missouri",1175442338,GA,Missouri
12011,"Mokane, Missouri",1165893860,GA,Missouri
12012,"Moline Acres, Missouri",1165893879,C,Missouri
12013,"Monett, Missouri",1165655197,C,Missouri
12014,"Monroe City, Missouri",1169897034,C,Missouri
12015,"Montgomery City, Missouri",1178490638,C,Missouri
12016,"Monticello, Missouri",1177685515,GA,Missouri
12017,"Montrose, Missouri",1165894138,GA,Missouri
12018,"Mooresville, Missouri",1170506893,C,Missouri
12019,"Morehouse, Missouri",1165894231,C,Missouri
12020,"Morley, Missouri",1165894327,C,Missouri
12021,"Morrison, Missouri",1165894368,C,Missouri
12022,"Morrisville, Missouri",1165894381,C,Missouri
12023,"Mosby, Missouri",1165894415,C,Missouri
12024,"Moscow Mills, Missouri",1165894422,C,Missouri
12025,"Mound City, Missouri",1165894486,GA,Missouri
12026,"Moundville, Missouri",1167347746,GA,Missouri
12027,"Mount Leonard, Missouri",1167392392,C,Missouri
12028,"Mount Moriah, Missouri",1167392421,GA,Missouri
12029,"Mount Vernon, Missouri",1165894608,C,Missouri
12030,"Mountain Grove, Missouri",1177396440,GA,Missouri
12031,"Mountain View, Missouri",1165894667,C,Missouri
12032,"Napoleon, Missouri",1165894887,C,Missouri
12033,"Naylor, Missouri",1165894962,GA,Missouri
12034,"Neck City, Missouri",1165894977,C,Missouri
12035,"Neelyville, Missouri",1165894996,C,Missouri
12036,"Nelson, Missouri",1165895024,C,Missouri
12037,"Neosho, Missouri",1165895065,C,Missouri
12038,"Nevada, Missouri",1173197317,GA,Missouri
12039,"New Bloomfield, Missouri",1165895119,GA,Missouri
12040,"New Cambria, Missouri",1165895144,C,Missouri
12041,"New Florence, Missouri",1165895205,C,Missouri
12042,"New Franklin, Missouri",1165895211,C,Missouri
12043,"New Hampton, Missouri",1165895222,C,Missouri
12044,"New Haven, Missouri",1165895244,GA,Missouri
12045,"New London, Missouri",1165895285,C,Missouri
12046,"New Madrid, Missouri",1171490702,C,Missouri
12047,"New Melle, Missouri",1165895307,C,Missouri
12048,"Newark, Missouri",1167396288,C,Missouri
12049,"Newburg, Missouri",1165895417,C,Missouri
12050,"Newtonia, Missouri",1167409423,C,Missouri
12051,"Newtown, Missouri",1165895516,GA,Missouri
12052,"Niangua, Missouri",1165895534,C,Missouri
12053,"Nixa, Missouri",1176360553,GA,Missouri
12054,"Noel, Missouri",1172833467,GA,Missouri
12055,"Norborne, Missouri",1172256897,GA,Missouri
12056,"Normandy, Missouri",1177256635,C,Missouri
12057,"North Kansas City, Missouri",1165895796,C,Missouri
12058,"North Lilbourn, Missouri",1167410881,Start,Missouri
12059,"Northmoor, Missouri",1165895931,C,Missouri
12060,"Northwoods, Missouri",1165895970,Start,Missouri
12061,"Norwood, Missouri",1165896021,C,Missouri
12062,"Norwood Court, Missouri",1167412066,C,Missouri
12063,"Novelty, Missouri",1167412211,C,Missouri
12064,"Novinger, Missouri",1165896050,C,Missouri
12065,"OFallon, Missouri",365790650,Stub,Missouri
12066,"Oak Grove, Jackson County, Missouri",1176633772,GA,Missouri
12067,"Oak Grove Village, Missouri",1167412585,C,Missouri
12068,"Oak Ridge, Missouri",1167412858,C,Missouri
12069,"Oakland, Missouri",1165896238,C,Missouri
12070,"Oaks, Missouri",1167413256,C,Missouri
12071,"Oakview, Missouri",1167413282,C,Missouri
12072,"Oakwood, Missouri",1167413344,C,Missouri
12073,"Oakwood Park, Missouri",1167413314,C,Missouri
12074,"Odessa, Missouri",1165896358,C,Missouri
12075,"Old Appleton, Missouri",1167425142,GA,Missouri
12076,"Old Monroe, Missouri",1165896481,GA,Missouri
12077,"Olean, Missouri",1167425712,GA,Missouri
12078,"Olivette, Missouri",1165896550,C,Missouri
12079,"Olympian Village, Missouri",1165896604,C,Missouri
12080,"Oran, Missouri",1165896692,C,Missouri
12081,"Oregon, Missouri",1152543078,C,Missouri
12082,"Oronogo, Missouri",1165896779,C,Missouri
12083,"Orrick, Missouri",1177250601,GA,Missouri
12084,"Osage Beach, Missouri",1169146328,C,Missouri
12085,"Osborn, Missouri",1165896809,C,Missouri
12086,"Osceola, Missouri",1166490395,C,Missouri
12087,"Osgood, Missouri",1167454828,GA,Missouri
12088,"Otterville, Missouri",1165896895,C,Missouri
12089,"Overland, Missouri",1178503570,C,Missouri
12090,"Owensville, Missouri",1165896945,C,Missouri
12091,"Ozark, Missouri",1175851059,C,Missouri
12092,"Pacific, Missouri",1171401253,C,Missouri
12093,"Pagedale, Missouri",1153524896,C,Missouri
12094,"Palmyra, Missouri",1165897114,C,Missouri
12095,"Paris, Missouri",1165897179,C,Missouri
12096,"Park Hills, Missouri",1165897202,C,Missouri
12097,"Parkdale, Missouri",1167457553,Start,Missouri
12098,"Parkville, Missouri",1152543284,GA,Missouri
12099,"Parkway, Missouri",1167457715,Start,Missouri
12100,"Parma, Missouri",1165897283,GA,Missouri
12101,"Parnell, Missouri",1165897298,GA,Missouri
12102,"Pasadena Hills, Missouri",1165897317,C,Missouri
12103,"Pasadena Park, Missouri",1167457865,C,Missouri
12104,"Pascola, Missouri",1167457882,GA,Missouri
12105,"Passaic, Missouri",1167457900,C,Missouri
12106,"Pattonsburg, Missouri",1165897355,GA,Missouri
12107,"Paynesville, Missouri",1167458428,GA,Missouri
12108,"Peaceful Village, Missouri",1153644452,Start,Missouri
12109,"Peculiar, Missouri",1165897447,GA,Missouri
12110,"Pendleton, Missouri",1167459107,Start,Missouri
12111,"Penermon, Missouri",1167459119,Start,Missouri
12112,"Perry, Missouri",1165897612,C,Missouri
12113,"Perryville, Missouri",1169200816,C,Missouri
12114,"Pevely, Missouri",1165897704,C,Missouri
12115,"Phillipsburg, Missouri",1167495087,C,Missouri
12116,"Pickering, Missouri",1165897758,C,Missouri
12117,"Piedmont, Missouri",1173337452,C,Missouri
12118,"Pierce City, Missouri",1170593850,GA,Missouri
12119,"Pierpont, Missouri",1167495377,Start,Missouri
12120,"Pilot Grove, Missouri",1165897814,C,Missouri
12121,"Pilot Knob, Missouri",1165897816,GA,Missouri
12122,"Pine Lawn, Missouri",1178072547,GA,Missouri
12123,"Pineville, Missouri",1173870590,GA,Missouri
12124,"Pinhook, Missouri",1167496282,GA,Missouri
12125,"Plato, Missouri",1167496793,C,Missouri
12126,"Platte City, Missouri",1165898128,C,Missouri
12127,"Platte Woods, Missouri",1176699328,C,Missouri
12128,"Plattsburg, Missouri",1165898149,GA,Missouri
12129,"Pleasant Hill, Missouri",1165898171,GA,Missouri
12130,"Pleasant Hope, Missouri",1165898175,C,Missouri
12131,"Pocahontas, Missouri",1167497693,GA,Missouri
12132,"Pollock, Missouri",1167498073,GA,Missouri
12133,"Polo, Missouri",1165898350,C,Missouri
12134,"Poplar Bluff, Missouri",1171019512,C,Missouri
12135,"Portage Des Sioux, Missouri",1165898481,C,Missouri
12136,"Portageville, Missouri",1176567604,C,Missouri
12137,"Potosi, Missouri",1165898583,GA,Missouri
12138,"Powersville, Missouri",1152543786,GA,Missouri
12139,"Prairie Home, Missouri",1165898621,C,Missouri
12140,"Prathersville, Missouri",1167499931,C,Missouri
12141,"Preston, Missouri",1167500141,C,Missouri
12142,"Princeton, Missouri",1165898804,C,Missouri
12143,"Purcell, Missouri",1165898937,C,Missouri
12144,"Purdin, Missouri",1165898972,C,Missouri
12145,"Purdy, Missouri",1165898974,C,Missouri
12146,"Puxico, Missouri",1174213461,C,Missouri
12147,"Queen City, Missouri",1165898998,C,Missouri
12148,"Qulin, Missouri",1165899049,C,Missouri
12149,"Randolph, Missouri",1178209571,C,Missouri
12150,"Ravenwood, Missouri",1165899235,GA,Missouri
12151,"Raymondville, Missouri",1167503475,GA,Missouri
12152,"Raymore, Missouri",1176418177,C,Missouri
12153,"Raytown, Missouri",1165899271,C,Missouri
12154,"Rayville, Missouri",1155688366,C,Missouri
12155,"Rea, Missouri",1165899277,C,Missouri
12156,"Redings Mill, Missouri",1167504187,C,Missouri
12157,"Reeds, Missouri",1167504392,C,Missouri
