article_title,revision_id,article_quality,state,population,regional_division
"Montague, Michigan",1169214634,C,Michigan,10034113,East North Central
"Montague Township, Michigan",1167345885,Start,Michigan,10034113,East North Central
"Montcalm Township, Michigan",1167345927,Start,Michigan,10034113,East North Central
"Monterey Township, Michigan",1167346007,Start,Michigan,10034113,East North Central
"Montgomery, Michigan",1167346209,C,Michigan,10034113,East North Central
"Montmorency Township, Michigan",1178988381,Start,Michigan,10034113,East North Central
"Montrose, Michigan",1156803889,C,Michigan,10034113,East North Central
"Montrose Charter Township, Michigan",101989287,Stub,Michigan,10034113,East North Central
"Moore Township, Michigan",1167346486,C,Michigan,10034113,East North Central
"Moorland Township, Michigan",1167346655,Start,Michigan,10034113,East North Central
"Moran Township, Michigan",1170601461,Start,Michigan,10034113,East North Central
"Morenci, Michigan",1136756988,C,Michigan,10034113,East North Central
"Morley, Michigan",1174908627,C,Michigan,10034113,East North Central
"Morrice, Michigan",1167347207,C,Michigan,10034113,East North Central
"Morton Township, Michigan",1175361085,Start,Michigan,10034113,East North Central
"Moscow Township, Michigan",1167347481,C,Michigan,10034113,East North Central
"Mottville Township, Michigan",1167347662,Start,Michigan,10034113,East North Central
"Mount Clemens, Michigan",1171717014,C,Michigan,10034113,East North Central
"Mount Forest Township, Michigan",1167392269,C,Michigan,10034113,East North Central
"Mount Haley Township, Michigan",1167392284,Start,Michigan,10034113,East North Central
"Mount Morris, Michigan",1131757860,C,Michigan,10034113,East North Central
"Mount Morris Township, Michigan",1148388431,C,Michigan,10034113,East North Central
"Mount Pleasant, Michigan",1160956060,C,Michigan,10034113,East North Central
"Mueller Township, Michigan",1171880350,Start,Michigan,10034113,East North Central
"Muir, Michigan",1167393208,C,Michigan,10034113,East North Central
"Mullett Township, Michigan",1167393291,C,Michigan,10034113,East North Central
"Mulliken, Michigan",1167393296,Start,Michigan,10034113,East North Central
"Mundy Township, Michigan",1136917191,GA,Michigan,10034113,East North Central
"Munising, Michigan",1179130211,C,Michigan,10034113,East North Central
"Munising Township, Michigan",1179048789,GA,Michigan,10034113,East North Central
"Munro Township, Michigan",1176538650,Start,Michigan,10034113,East North Central
"Muskegon, Michigan",1179106447,B,Michigan,10034113,East North Central
"Muskegon Charter Township, Michigan",197084214,Stub,Michigan,10034113,East North Central
"Muskegon Heights, Michigan",1162137867,Start,Michigan,10034113,East North Central
"Mussey Township, Michigan",1167393678,Start,Michigan,10034113,East North Central
"Nadeau Township, Michigan",1167393825,C,Michigan,10034113,East North Central
"Nahma Township, Michigan",1167393840,Start,Michigan,10034113,East North Central
"Napoleon Township, Michigan",1167393995,Start,Michigan,10034113,East North Central
"Nashville, Michigan",1167663197,C,Michigan,10034113,East North Central
"Negaunee, Michigan",1174568729,GA,Michigan,10034113,East North Central
"Negaunee Township, Michigan",1171854028,C,Michigan,10034113,East North Central
"Nelson Township, Michigan",1167394610,C,Michigan,10034113,East North Central
"Nester Township, Michigan",1172883633,Start,Michigan,10034113,East North Central
"Newark Township, Michigan",1167396268,Start,Michigan,10034113,East North Central
"Newaygo, Michigan",1162041056,C,Michigan,10034113,East North Central
"New Baltimore, Michigan",1160435968,C,Michigan,10034113,East North Central
"Newberg Township, Michigan",1167396306,C,Michigan,10034113,East North Central
"Newberry, Michigan",1168633503,C,Michigan,10034113,East North Central
"New Buffalo, Michigan",1168720736,C,Michigan,10034113,East North Central
"New Buffalo Township, Michigan",1167395114,C,Michigan,10034113,East North Central
"New Era, Michigan",1167395285,C,Michigan,10034113,East North Central
"Newfield Township, Michigan",1167396482,Start,Michigan,10034113,East North Central
"New Haven Township, Gratiot County, Michigan",1167395457,Start,Michigan,10034113,East North Central
"New Haven, Michigan",1167395481,C,Michigan,10034113,East North Central
"New Haven Township, Shiawassee County, Michigan",1167395474,C,Michigan,10034113,East North Central
"Newkirk Township, Michigan",1167396516,Start,Michigan,10034113,East North Central
"New Lothrop, Michigan",1167395792,C,Michigan,10034113,East North Central
"Newton Township, Calhoun County, Michigan",1167409339,Start,Michigan,10034113,East North Central
"Newton Township, Mackinac County, Michigan",1170843856,C,Michigan,10034113,East North Central
"Niles, Michigan",1177426521,C,Michigan,10034113,East North Central
"Niles Township, Michigan",57622633,Stub,Michigan,10034113,East North Central
"Noble Township, Michigan",1167409962,Start,Michigan,10034113,East North Central
"Norman Township, Michigan",1174458355,C,Michigan,10034113,East North Central
"North Adams, Michigan",1167410410,C,Michigan,10034113,East North Central
"North Allis Township, Michigan",1167410416,Start,Michigan,10034113,East North Central
"North Branch, Michigan",1167410537,C,Michigan,10034113,East North Central
"North Branch Township, Michigan",1167410520,Start,Michigan,10034113,East North Central
"Northfield Township, Michigan",1167411587,C,Michigan,10034113,East North Central
"North Muskegon, Michigan",1133247419,Start,Michigan,10034113,East North Central
"North Plains Township, Michigan",1167411043,Start,Michigan,10034113,East North Central
"Northport, Michigan",1167411675,C,Michigan,10034113,East North Central
"North Shade Township, Michigan",1167411184,Start,Michigan,10034113,East North Central
"North Star Township, Michigan",1167411233,C,Michigan,10034113,East North Central
"Northville, Michigan",1175692300,C,Michigan,10034113,East North Central
"Northville Township, Michigan",856537181,Stub,Michigan,10034113,East North Central
"Norton Shores, Michigan",1133247981,C,Michigan,10034113,East North Central
"Norvell Township, Michigan",1167411890,C,Michigan,10034113,East North Central
"Norway, Michigan",1153671918,C,Michigan,10034113,East North Central
"Norway Township, Michigan",1167411974,C,Michigan,10034113,East North Central
"Norwich Township, Missaukee County, Michigan",1167412043,C,Michigan,10034113,East North Central
"Norwich Township, Newaygo County, Michigan",1167412047,Start,Michigan,10034113,East North Central
"Norwood Township, Michigan",1167412084,C,Michigan,10034113,East North Central
"Nottawa Township, Isabella County, Michigan",1173469200,C,Michigan,10034113,East North Central
"Nottawa Township, St. Joseph County, Michigan",1167412162,Start,Michigan,10034113,East North Central
"Novesta Township, Michigan",1167412217,Start,Michigan,10034113,East North Central
"Novi, Michigan",1173882814,B,Michigan,10034113,East North Central
"Novi Township, Michigan",1167412225,C,Michigan,10034113,East North Central
"Nunda Township, Michigan",1167412338,Start,Michigan,10034113,East North Central
"Oakfield Township, Michigan",1172474740,Start,Michigan,10034113,East North Central
"Oakland Charter Township, Michigan",1171235816,GA,Michigan,10034113,East North Central
"Oakley, Michigan",1168705619,GA,Michigan,10034113,East North Central
"Oak Park, Michigan",1169114624,C,Michigan,10034113,East North Central
"Oceola Township, Michigan",1167424260,Start,Michigan,10034113,East North Central
"Ocqueoc Township, Michigan",1178152503,C,Michigan,10034113,East North Central
"Odessa Township, Michigan",1167424510,Start,Michigan,10034113,East North Central
"Ogden Township, Michigan",1167424641,Start,Michigan,10034113,East North Central
"Ogemaw Township, Michigan",1167424689,C,Michigan,10034113,East North Central
"Olive Township, Clinton County, Michigan",1167425924,Start,Michigan,10034113,East North Central
"Olive Township, Ottawa County, Michigan",1167425946,Start,Michigan,10034113,East North Central
"Oliver Township, Huron County, Michigan",1167425996,Start,Michigan,10034113,East North Central
"Oliver Township, Kalkaska County, Michigan",1167426005,C,Michigan,10034113,East North Central
"Olivet, Michigan",1142678440,C,Michigan,10034113,East North Central
"Omer, Michigan",1133249387,GA,Michigan,10034113,East North Central
"Onaway, Michigan",1168842341,C,Michigan,10034113,East North Central
"Oneida Charter Township, Michigan",1176982981,Start,Michigan,10034113,East North Central
"Onekama, Michigan",1168257449,C,Michigan,10034113,East North Central
"Onekama Township, Michigan",1174458417,C,Michigan,10034113,East North Central
"Onondaga Township, Michigan",1167426450,Start,Michigan,10034113,East North Central
"Onota Township, Michigan",1179049008,GA,Michigan,10034113,East North Central
"Onsted, Michigan",1167426477,C,Michigan,10034113,East North Central
"Ontonagon, Michigan",1168637528,C,Michigan,10034113,East North Central
"Ontonagon Township, Michigan",1168637517,Stub,Michigan,10034113,East North Central
"Ontwa Township, Michigan",1167426521,Start,Michigan,10034113,East North Central
"Orange Township, Ionia County, Michigan",1167453855,Start,Michigan,10034113,East North Central
"Orange Township, Kalkaska County, Michigan",1167453858,C,Michigan,10034113,East North Central
"Orangeville Township, Michigan",1167453912,Start,Michigan,10034113,East North Central
"Orchard Lake Village, Michigan",1158532850,C,Michigan,10034113,East North Central
"Oregon Township, Michigan",1167454067,Start,Michigan,10034113,East North Central
"Orient Township, Michigan",1167454257,Start,Michigan,10034113,East North Central
"Orion Charter Township, Michigan",201818773,Stub,Michigan,10034113,East North Central
"Orleans Township, Michigan",1167454415,Start,Michigan,10034113,East North Central
"Oronoko Charter Township, Michigan",1142874269,C,Michigan,10034113,East North Central
"Ortonville, Michigan",1167454584,C,Michigan,10034113,East North Central
"Osceola Township, Houghton County, Michigan",1167454771,C,Michigan,10034113,East North Central
"Osceola Township, Osceola County, Michigan",1167454775,Start,Michigan,10034113,East North Central
"Oscoda Charter Township, Michigan",201825363,Stub,Michigan,10034113,East North Central
"Oshtemo Charter Township, Michigan",34414516,Stub,Michigan,10034113,East North Central
"Ossineke Township, Michigan",1167455011,C,Michigan,10034113,East North Central
"Otisco Township, Michigan",1167455332,C,Michigan,10034113,East North Central
"Otisville, Michigan",1167455352,GA,Michigan,10034113,East North Central
"Otsego, Michigan",1162041289,C,Michigan,10034113,East North Central
"Otsego Township, Michigan",1177340573,GA,Michigan,10034113,East North Central
"Otsego Lake Township, Michigan",1167455391,C,Michigan,10034113,East North Central
"Otter Lake, Michigan",1167455499,C,Michigan,10034113,East North Central
"Otto Township, Michigan",1167455560,Start,Michigan,10034113,East North Central
"Overisel Township, Michigan",1168312810,C,Michigan,10034113,East North Central
"Ovid Township, Branch County, Michigan",1167455818,Start,Michigan,10034113,East North Central
"Ovid, Michigan",1142640991,C,Michigan,10034113,East North Central
"Ovid Township, Clinton County, Michigan",1167455821,Start,Michigan,10034113,East North Central
"Owendale, Michigan",1167455904,Start,Michigan,10034113,East North Central
"Owosso, Michigan",1174981299,GA,Michigan,10034113,East North Central
"Owosso Charter Township, Michigan",201864255,Stub,Michigan,10034113,East North Central
"Oxford, Michigan",1167456088,C,Michigan,10034113,East North Central
"Oxford Charter Township, Michigan",951131305,Stub,Michigan,10034113,East North Central
"Palmyra Township, Michigan",1167456861,Start,Michigan,10034113,East North Central
"Paradise Township, Michigan",1170591370,C,Michigan,10034113,East North Central
"Parchment, Michigan",1138394523,C,Michigan,10034113,East North Central
"Paris Township, Michigan",1167457413,Start,Michigan,10034113,East North Central
"Park Township, Ottawa County, Michigan",1175281253,C,Michigan,10034113,East North Central
"Park Township, St. Joseph County, Michigan",1167457518,Start,Michigan,10034113,East North Central
"Parma, Michigan",1167457730,C,Michigan,10034113,East North Central
"Parma Township, Michigan",1167457727,Start,Michigan,10034113,East North Central
